Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,Online Brite Creations,Retail Brite Creations
ef99,EF99,Size,15,Color,Black,,,ef99-15-black,0,0
ef286,EF286,Size,7,Color,Black/Gold,,,ef286-7-black/gold,0,0
ef286,EF286,Size,7.5,Color,Black/Gold,,,ef286-7.5-black/gold,0,0
ef286,EF286,Size,8,Color,Black/Gold,,,ef286-8-black/gold,1,0
ef286,EF286,Size,8.5,Color,Black/Gold,,,ef286-8.5-black/gold,1,0
ef286,EF286,Size,9,Color,Black/Gold,,,ef286-9-black/gold,0,0
ef286,EF286,Size,9.5,Color,Black/Gold,,,ef286-9.5-black/gold,1,0
ef286,EF286,Size,10,Color,Black/Gold,,,ef286-10-black/gold,0,0
ef286,EF286,Size,10.5,Color,Black/Gold,,,ef286-10.5-black/gold,0,0
ef286,EF286,Size,11,Color,Black/Gold,,,ef286-11-black/gold,1,0
ef286,EF286,Size,11.5,Color,Black/Gold,,,ef286-11.5-black/gold,1,0
ef286,EF286,Size,12,Color,Black/Gold,,,ef286-12-black/gold,1,0
ef286,EF286,Size,13,Color,Black/Gold,,,ef286-13-black/gold,0,0
ef286,EF286,Size,14,Color,Black/Gold,,,ef286-14-black/gold,0,0
ef286,EF286,Size,15,Color,Black/Gold,,,ef286-15-black/gold,0,0
ef13p,EF13P,Size,7,Color,Black/Gold,,,ef13p-7-black/gold,0,0
ef13p,EF13P,Size,7.5,Color,Black/Gold,,,ef13p-7.5-black/gold,0,0
ef13p,EF13P,Size,8,Color,Black/Gold,,,ef13p-8-black/gold,1,0
ef13p,EF13P,Size,8.5,Color,Black/Gold,,,ef13p-8.5-black/gold,1,0
ef13p,EF13P,Size,9,Color,Black/Gold,,,ef13p-9-black/gold,1,0
ef13p,EF13P,Size,9.5,Color,Black/Gold,,,ef13p-9.5-black/gold,1,0
ef13p,EF13P,Size,10,Color,Black/Gold,,,ef13p-10-black/gold,1,0
ef13p,EF13P,Size,10.5,Color,Black/Gold,,,ef13p-10.5-black/gold,1,0
ef13p,EF13P,Size,11,Color,Black/Gold,,,ef13p-11-black/gold,0,0
ef13p,EF13P,Size,11.5,Color,Black/Gold,,,ef13p-11.5-black/gold,0,0
ef13p,EF13P,Size,12,Color,Black/Gold,,,ef13p-12-black/gold,0,0
ef13p,EF13P,Size,13,Color,Black/Gold,,,ef13p-13-black/gold,1,0
ef13p,EF13P,Size,14,Color,Black/Gold,,,ef13p-14-black/gold,0,0
ef13p,EF13P,Size,15,Color,Black/Gold,,,ef13p-15-black/gold,0,0
ef102,EF102,Size,7,Color,Black,,,ef102-7-black,0,0
ef102,EF102,Size,7,Color,Green,,,ef102-7-green,0,0
ef102,EF102,Size,7,Color,Navy,,,ef102-7-navy,0,0
ef102,EF102,Size,7,Color,Red,,,ef102-7-red,0,0
ef102,EF102,Size,7.5,Color,Black,,,ef102-7.5-black,0,0
ef102,EF102,Size,7.5,Color,Green,,,ef102-7.5-green,0,0
ef102,EF102,Size,7.5,Color,Navy,,,ef102-7.5-navy,0,0
ef102,EF102,Size,7.5,Color,Red,,,ef102-7.5-red,0,0
ef102,EF102,Size,8,Color,Black,,,ef102-8-black,1,0
ef102,EF102,Size,8,Color,Green,,,ef102-8-green,1,0
ef102,EF102,Size,8,Color,Navy,,,ef102-8-navy,0,0
ef102,EF102,Size,8,Color,Red,,,ef102-8-red,0,0
ef102,EF102,Size,8.5,Color,Black,,,ef102-8.5-black,0,0
ef102,EF102,Size,8.5,Color,Green,,,ef102-8.5-green,0,0
ef102,EF102,Size,8.5,Color,Navy,,,ef102-8.5-navy,0,0
ef102,EF102,Size,8.5,Color,Red,,,ef102-8.5-red,0,0
ef102,EF102,Size,9,Color,Black,,,ef102-9-black,0,0
ef102,EF102,Size,9,Color,Green,,,ef102-9-green,1,0
ef102,EF102,Size,9,Color,Navy,,,ef102-9-navy,1,0
ef102,EF102,Size,9,Color,Red,,,ef102-9-red,1,0
ef102,EF102,Size,9.5,Color,Black,,,ef102-9.5-black,0,0
ef102,EF102,Size,9.5,Color,Green,,,ef102-9.5-green,0,0
ef102,EF102,Size,9.5,Color,Navy,,,ef102-9.5-navy,0,0
ef102,EF102,Size,9.5,Color,Red,,,ef102-9.5-red,0,0
ef102,EF102,Size,10,Color,Black,,,ef102-10-black,1,0
ef102,EF102,Size,10,Color,Green,,,ef102-10-green,1,0
ef102,EF102,Size,10,Color,Navy,,,ef102-10-navy,0,0
ef102,EF102,Size,10,Color,Red,,,ef102-10-red,0,0
ef102,EF102,Size,10.5,Color,Black,,,ef102-10.5-black,0,0
ef102,EF102,Size,10.5,Color,Green,,,ef102-10.5-green,0,0
ef102,EF102,Size,10.5,Color,Navy,,,ef102-10.5-navy,0,0
ef102,EF102,Size,10.5,Color,Red,,,ef102-10.5-red,0,0
ef102,EF102,Size,11,Color,Black,,,ef102-11-black,0,0
ef102,EF102,Size,11,Color,Green,,,ef102-11-green,0,0
ef102,EF102,Size,11,Color,Navy,,,ef102-11-navy,0,0
ef102,EF102,Size,11,Color,Red,,,ef102-11-red,0,0
ef102,EF102,Size,11.5,Color,Black,,,ef102-11.5-black,0,0
ef102,EF102,Size,11.5,Color,Green,,,ef102-11.5-green,0,0
ef102,EF102,Size,11.5,Color,Navy,,,ef102-11.5-navy,0,0
ef102,EF102,Size,11.5,Color,Red,,,ef102-11.5-red,1,0
ef102,EF102,Size,12,Color,Black,,,ef102-12-black,0,0
ef102,EF102,Size,12,Color,Green,,,ef102-12-green,0,0
ef102,EF102,Size,12,Color,Navy,,,ef102-12-navy,0,0
ef102,EF102,Size,12,Color,Red,,,ef102-12-red,0,0
ef102,EF102,Size,13,Color,Black,,,ef102-13-black,0,0
ef102,EF102,Size,13,Color,Green,,,ef102-13-green,1,0
ef102,EF102,Size,13,Color,Navy,,,ef102-13-navy,1,0
ef102,EF102,Size,13,Color,Red,,,ef102-13-red,0,0
ef102,EF102,Size,14,Color,Black,,,ef102-14-black,0,0
ef102,EF102,Size,14,Color,Green,,,ef102-14-green,1,0
ef102,EF102,Size,14,Color,Navy,,,ef102-14-navy,0,0
ef102,EF102,Size,14,Color,Red,,,ef102-14-red,1,0
ef102,EF102,Size,15,Color,Black,,,ef102-15-black,0,0
ef102,EF102,Size,15,Color,Green,,,ef102-15-green,0,0
ef102,EF102,Size,15,Color,Navy,,,ef102-15-navy,0,0
ef102,EF102,Size,15,Color,Red,,,ef102-15-red,0,0
203,203,Size,46,Color,Black,Material,Calf 35MM,203-46-black-calf 35mm,0,0
203,203,Size,46,Color,Cognac,Material,Calf 35MM,203-46-cognac-calf 35mm,0,0
203,203,Size,46,Color,Black,Material,Calf 40MM,203-46-black-calf 40mm,0,0
203,203,Size,46,Color,Cognac,Material,Calf 40MM,203-46-cognac-calf 40mm,0,0
204,204,Size,46,Color,Black,Material,Velvet/Suede 35MM,204-46-black-velvet/suede 35mm,0,0
204,204,Size,46,Color,Blue,Material,Velvet/Suede 35MM,204-46-blue-velvet/suede 35mm,0,0
204,204,Size,46,Color,Burgundy,Material,Velvet/Suede 35MM,204-46-burgundy-velvet/suede 35mm,0,0
204,204,Size,46,Color,Cognac,Material,Velvet/Suede 35MM,204-46-cognac-velvet/suede 35mm,0,0
204,204,Size,46,Color,Black,Material,Velvet/Suede 40MM,204-46-black-velvet/suede 40mm,1,0
204,204,Size,46,Color,Blue,Material,Velvet/Suede 40MM,204-46-blue-velvet/suede 40mm,1,0
204,204,Size,46,Color,Burgundy,Material,Velvet/Suede 40MM,204-46-burgundy-velvet/suede 40mm,1,0
204,204,Size,46,Color,Cognac,Material,Velvet/Suede 40MM,204-46-cognac-velvet/suede 40mm,1,0
b35,B35 Belt Buckle,Size,46,Color,Black/Gold,,,b35-46-black/gold,1,0
b35,B35 Belt Buckle,Size,46,Color,Black/Silver,,,b35-46-black/silver,1,0
b35,B35 Belt Buckle,Size,46,Color,Navy/Gold,,,b35-46-navy/gold,1,0
b35,B35 Belt Buckle,Size,46,Color,Navy/Silver,,,b35-46-navy/silver,1,0
b35,B35 Belt Buckle,Size,46,Color,Green/Gold,,,b35-46-green/gold,1,0
b35,B35 Belt Buckle,Size,46,Color,White/Gold,,,b35-46-white/gold,1,0
b35,B35 Belt Buckle,Size,46,Color,Antique Rose/Gold,,,b35-46-antiquerose/gold,1,0
cufflink,Cufflink,Size,46,Color,Black/Gold,,,cufflink-46-black/gold,1,0
cufflink,Cufflink,Size,46,Color,Black/Silver,,,cufflink-46-black/silver,1,0
cufflink,Cufflink,Size,46,Color,Burgundy/Gold,,,cufflink-46-burgundy/gold,1,0
cufflink,Cufflink,Size,46,Color,Olive/Gold,,,cufflink-46-olive/gold,1,0
cufflink,Cufflink,Size,46,Color,Navy/Silver,,,cufflink-46-navy/silver,1,0
cufflink,Cufflink,Size,46,Color,Red/Gold,,,cufflink-46-red/gold,1,0
cufflink,Cufflink,Size,46,Color,White/Gold,,,cufflink-46-white/gold,1,0
cufflink,Cufflink,Size,46,Color,White/Silver,,,cufflink-46-white/silver,1,0
201,201,Size,46,Color,Antique Red,,,201-46-antiquered,1,0
201,201,Size,46,Color,Brandy,,,201-46-brandy,1,0
201,201,Size,46,Color,Burgundy,,,201-46-burgundy,0,0
201,201,Size,46,Color,Chocolate,,,201-46-chocolate,1,0
201,201,Size,46,Color,Cognac,,,201-46-cognac,1,0
201,201,Size,46,Color,Dark Grey,,,201-46-darkgrey,1,0
201,201,Size,46,Color,Fuscia,,,201-46-fuscia,1,0
201,201,Size,46,Color,Light Blue,,,201-46-lightblue,1,0
201,201,Size,46,Color,Navy,,,201-46-navy,0,0
201,201,Size,46,Color,Ocean Blue,,,201-46-oceanblue,1,0
201,201,Size,46,Color,Pink,,,201-46-pink,0,0
201,201,Size,46,Color,Purple,,,201-46-purple,1,0
201,201,Size,46,Color,Teal,,,201-46-teal,1,0
b40,B40 Belt Buckle,Size,46,Color,Black/Gold,,,b40-46-black/gold,1,0
b40,B40 Belt Buckle,Size,46,Color,Black/Silver,,,b40-46-black/silver,1,0
b40,B40 Belt Buckle,Size,46,Color,Navy/Gold,,,b40-46-navy/gold,1,0
b40,B40 Belt Buckle,Size,46,Color,Navy/Silver,,,b40-46-navy/silver,1,0
b40,B40 Belt Buckle,Size,46,Color,Green/Gold,,,b40-46-green/gold,1,0
b40,B40 Belt Buckle,Size,46,Color,White/Gold,,,b40-46-white/gold,1,0
b40,B40 Belt Buckle,Size,46,Color,Antique Rose/Gold,,,b40-46-antiquerose/gold,1,0
202,202,Size,46,Color,Black,Material,Suede 35MM,202-46-black-suede 35mm-suede 35mm,1,0
202,202,Size,46,Color,Brown,Material,Suede 35MM,202-46-brown-suede 35mm-suede 35mm,1,0
202,202,Size,46,Color,Cognac,Material,Suede 35MM,202-46-cognac-suede 35mm-suede 35mm,1,0
202,202,Size,46,Color,Light Grey,Material,Suede 35MM,202-46-lightgrey-suede 35mm-suede 35mm,0,0
202,202,Size,46,Color,Navy,Material,Suede 35MM,202-46-navy-suede 35mm-suede 35mm,1,0
202,202,Size,46,Color,Red,Material,Suede 35MM,202-46-red-suede 35mm-suede 35mm,1,0
202,202,Size,46,Color,Black,Material,Seude 40MM,202-46-black-seude 40mm-seude 40mm,0,0
202,202,Size,46,Color,Brown,Material,Seude 40MM,202-46-brown-seude 40mm-seude 40mm,0,0
202,202,Size,46,Color,Cognac,Material,Seude 40MM,202-46-cognac-seude 40mm-seude 40mm,0,0
202,202,Size,46,Color,Light Grey,Material,Seude 40MM,202-46-lightgrey-seude 40mm-seude 40mm,0,0
202,202,Size,46,Color,Navy,Material,Seude 40MM,202-46-navy-seude 40mm-seude 40mm,1,0
202,202,Size,46,Color,Red,Material,Seude 40MM,202-46-red-seude 40mm-seude 40mm,0,0
