Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
mezlangrace,,,,,,,,11,,Burgundy,,,mezlangrace-burgundy-11,0,shopify,deny,manual,275,295,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9712-grace-burgundy-1.1604180692.jpg,lb,,
mezlangrace,,,,,,,,12,,Black,,,mezlangrace-black-12,0,shopify,deny,manual,275,295,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9712-grace-black-1.1604180692.jpg,lb,,
mezlangrace,,,,,,,,12,,Burgundy,,,mezlangrace-burgundy-12,0,shopify,deny,manual,275,295,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9712-grace-burgundy-1.1604180692.jpg,lb,,
mezlangrace,,,,,,,,13,,Black,,,mezlangrace-black-13,0,shopify,deny,manual,275,295,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9712-grace-black-1.1604180692.jpg,lb,,
mezlangrace,,,,,,,,13,,Burgundy,,,mezlangrace-burgundy-13,0,shopify,deny,manual,275,295,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9712-grace-burgundy-1.1604180692.jpg,lb,,
mezlanknighton,Knighton,"<meta charset=""utf-8"">
<ul><li>Apron-Toe Mocassin</li><li>Plaid Fabric With Calf Accents</li><li>Adorned With A Horsebit Ornament</li><li>Injected Memory Foam Cushioned Insole</li><li>Full Leather Sole</li><li>Handmade in Spain</li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Mezlan,Loafer and Slip On,"color:Taupe/Brown,size:9.5,size:10,size:10.5",TRUE,Size,9.5,Color,Taupe/Brown,,,mezlanknighton-taupe/brown-9.5,0,shopify,deny,manual,275,295,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-1.jpg,1,,FALSE,Brite Creations | Knighton Loafer and Slip On by Mezlan,"Shop at Brite Creations Atlanta for the best deal on Knighton Loafer and Slip On by Mezlan
<meta charset=""utf-8"">
<ul><li>Apron-Toe Mocassin</li><li>Plaid Fabric With Calf Accents</li><li>Adorned With A Horsebit Ornament</li><li>Injected Memory Foam Cushioned Insole</li><li>Full Leather Sole</li><li>Handmade in Spain</li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-1.jpg,lb,,
mezlanknighton,,,,,,,,10,,Taupe/Brown,,,mezlanknighton-taupe/brown-10,0,shopify,deny,manual,275,295,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-ou.jpg,2,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-1.jpg,lb,,
mezlanknighton,,,,,,,,10.5,,Taupe/Brown,,,mezlanknighton-taupe/brown-10.5,0,shopify,deny,manual,275,295,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-2.jpg,3,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-1.jpg,lb,,
mezlanknighton,,,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9620-knighton-taupe-brown-3.jpg,4,,,,,,,,,,,,,,,,,,,,,
mezlanjanus,Janus,"<meta charset=""utf-8"">
<ul><li>Contemporary Cap Toe Blucher</li><li>Combined Hand-Burnished Soft English Suede With Embossed Calf</li><li>Injected Memory Foam Cushioned Insole</li><li>Full Leather Sole</li><li>Handmade in Spain</li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Mezlan,Dress Shoe,"color:Black,color:Blue,color:Brown,size:8,size:8.5,size:9,size:9.5,size:10,size:10.5,size:11,size:11.5,size:12,size:13,size:14",TRUE,Size,8,Color,Black,,,mezlanjanus-black-8,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,1,,FALSE,Brite Creations | Janus Dress Shoe by Mezlan,"Shop at Brite Creations Atlanta for the best deal on Janus Dress Shoe by Mezlan
<meta charset=""utf-8"">
<ul><li>Contemporary Cap Toe Blucher</li><li>Combined Hand-Burnished Soft English Suede With Embossed Calf</li><li>Injected Memory Foam Cushioned Insole</li><li>Full Leather Sole</li><li>Handmade in Spain</li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,8,,Blue,,,mezlanjanus-blue-8,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,2,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,8,,Brown,,,mezlanjanus-brown-8,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,3,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,8.5,,Black,,,mezlanjanus-black-8.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-ou.1604170489.jpg,4,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,8.5,,Blue,,,mezlanjanus-blue-8.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-ou.1604170489.jpg,5,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,8.5,,Brown,,,mezlanjanus-brown-8.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-ou.1604170489.jpg,6,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,9,,Black,,,mezlanjanus-black-9,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-2.1604170489.jpg,7,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,9,,Blue,,,mezlanjanus-blue-9,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-2.1604170489.jpg,8,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,9,,Brown,,,mezlanjanus-brown-9,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-2.1604170489.jpg,9,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,9.5,,Black,,,mezlanjanus-black-9.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-3.1604170489.jpg,10,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,9.5,,Blue,,,mezlanjanus-blue-9.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-3.1604170489.jpg,11,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,9.5,,Brown,,,mezlanjanus-brown-9.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-3.1604170489.jpg,12,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,10,,Black,,,mezlanjanus-black-10,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,10,,Blue,,,mezlanjanus-blue-10,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,10,,Brown,,,mezlanjanus-brown-10,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,10.5,,Black,,,mezlanjanus-black-10.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,10.5,,Blue,,,mezlanjanus-blue-10.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,10.5,,Brown,,,mezlanjanus-brown-10.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,11,,Black,,,mezlanjanus-black-11,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,11,,Blue,,,mezlanjanus-blue-11,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,11,,Brown,,,mezlanjanus-brown-11,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,11.5,,Black,,,mezlanjanus-black-11.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,11.5,,Blue,,,mezlanjanus-blue-11.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,11.5,,Brown,,,mezlanjanus-brown-11.5,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,12,,Black,,,mezlanjanus-black-12,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,12,,Blue,,,mezlanjanus-blue-12,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,12,,Brown,,,mezlanjanus-brown-12,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,13,,Black,,,mezlanjanus-black-13,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,13,,Blue,,,mezlanjanus-blue-13,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,13,,Brown,,,mezlanjanus-brown-13,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,14,,Black,,,mezlanjanus-black-14,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-black-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,14,,Blue,,,mezlanjanus-blue-14,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-blue-1.1604170489.jpg,lb,,
mezlanjanus,,,,,,,,14,,Brown,,,mezlanjanus-brown-14,0,shopify,deny,manual,305,325,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9661-janus-brown-1.1604170489.jpg,lb,,
mezlandanee,Danee,"<meta charset=""utf-8"">
<ul><li>Modern Formal Pump</li><li>Made With Supple English Suede</li><li>Edgy Accents Made With Metal Spike Studs</li><li>Injected Memory Foam Cushioned Insole</li><li>Full Leather Sole</li><li>Handmade in Spain</li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Mezlan,Loafer and Slip On,"color:Black,size:8.5,size:9,size:9.5,size:10,size:10.5,size:11,size:11.5,size:12,size:13",TRUE,Size,8.5,Color,Black,,,mezlandanee-black-8.5,0,shopify,deny,manual,375,395,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,1,,FALSE,Brite Creations | Danee Loafer and Slip On by Mezlan,"Shop at Brite Creations Atlanta for the best deal on Danee Loafer and Slip On by Mezlan
<meta charset=""utf-8"">
<ul><li>Modern Formal Pump</li><li>Made With Supple English Suede</li><li>Edgy Accents Made With Metal Spike Studs</li><li>Injected Memory Foam Cushioned Insole</li><li>Full Leather Sole</li><li>Handmade in Spain</li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,9,,Black,,,mezlandanee-black-9,0,shopify,deny,manual,375,395,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-ou.1604191310.jpg,2,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,9.5,,Black,,,mezlandanee-black-9.5,0,shopify,deny,manual,375,395,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-2.1604191310.jpg,3,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,10,,Black,,,mezlandanee-black-10,0,shopify,deny,manual,375,395,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-3.1604191311.jpg,4,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,10.5,,Black,,,mezlandanee-black-10.5,0,shopify,deny,manual,375,395,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,11,,Black,,,mezlandanee-black-11,0,shopify,deny,manual,375,395,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,11.5,,Black,,,mezlandanee-black-11.5,0,shopify,deny,manual,375,395,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,12,,Black,,,mezlandanee-black-12,0,shopify,deny,manual,375,395,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlandanee,,,,,,,,13,,Black,,,mezlandanee-black-13,0,shopify,deny,manual,375,395,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-9616-danee-black-1.1604191310.jpg,lb,,
mezlanavignon,Avignon,"<meta charset=""utf-8"">
<ul><li>Classic Exotic Moccasin</li><li>Genuine Ostrich With Horsebit Ornament</li><li>Full Leather Flex Sole</li><li>Handmade In Spain</li>

<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Mezlan,Loafer and Slip On,"color:Black,color:Brandy,size:8,size:8.5,size:9,size:9.5,size:10,size:10.5,size:11,size:11.5,size:12,size:13,size:14",TRUE,Size,8,Color,Black,,,mezlanavignon-black-8,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,1,,FALSE,Brite Creations | Avignon Loafer and Slip On by Mezlan,"Shop at Brite Creations Atlanta for the best deal on Avignon Loafer and Slip On by Mezlan
<meta charset=""utf-8"">
<ul><li>Classic Exotic Moccasin</li><li>Genuine Ostrich With Horsebit Ornament</li><li>Full Leather Flex Sole</li><li>Handmade In Spain</li>

<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,8,,Brandy,,,mezlanavignon-brandy-8,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,2,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,8.5,,Black,,,mezlanavignon-black-8.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-ou.1604175302.jpg,3,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,8.5,,Brandy,,,mezlanavignon-brandy-8.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-ou.1604175302.jpg,4,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,9,,Black,,,mezlanavignon-black-9,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-2.1604175302.jpg,5,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,9,,Brandy,,,mezlanavignon-brandy-9,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-2.1604175302.jpg,6,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,9.5,,Black,,,mezlanavignon-black-9.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-3.1604175302.jpg,7,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,9.5,,Brandy,,,mezlanavignon-brandy-9.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-3.1604175302.jpg,8,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,10,,Black,,,mezlanavignon-black-10,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,10,,Brandy,,,mezlanavignon-brandy-10,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,10.5,,Black,,,mezlanavignon-black-10.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,10.5,,Brandy,,,mezlanavignon-brandy-10.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,11,,Black,,,mezlanavignon-black-11,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,11,,Brandy,,,mezlanavignon-brandy-11,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,11.5,,Black,,,mezlanavignon-black-11.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,11.5,,Brandy,,,mezlanavignon-brandy-11.5,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,12,,Black,,,mezlanavignon-black-12,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,12,,Brandy,,,mezlanavignon-brandy-12,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,13,,Black,,,mezlanavignon-black-13,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,13,,Brandy,,,mezlanavignon-brandy-13,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-brandy-1.1604175302.jpg,lb,,
mezlanavignon,,,,,,,,14,,Black,,,mezlanavignon-black-14,0,shopify,deny,manual,575,595,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.mezlan.com/media/catalog/product/m/e/mezlan-shoes-7310-s-avignon-black-1.1604175302.jpg,lb,,
